Chromosome	Genomic_position1	Genomic_position2	G1	Early_S	Late_S_G2	M_stage
chr11	17000000	23000000	4.965083380739088e-05	-8.112606246868382e-06	-4.535077205218841e-05	3.812559134530602e-06
chr11	19000000	25000000	7.2290167736355215e-06	-5.386034899856895e-06	-1.587662409292534e-05	1.4033647687483608e-05
chr11	22500000	14500000	2.8041998666594738e-05	-4.767468053614721e-05	-1.8099811859428884e-05	3.773245716729434e-05
chr11	22500000	18500000	6.63264210743364e-05	-5.587573687080294e-05	-1.4896073480485938e-05	4.4453910959418865e-06
chr11	24000000	15500000	7.384783941688511e-07	-1.926309232658241e-05	-3.49432164512109e-05	5.3467824909603226e-05
chr11	24000000	16000000	2.8198033396620305e-05	-3.016519005996088e-05	-1.1080575040978146e-05	1.3047701031609904e-05
chr11	24500000	16500000	4.301942772144684e-06	-1.1426974560890813e-05	-5.127313343109563e-05	5.8398146938998254e-05
chr11	26500000	25000000	7.936023393995129e-06	-1.899565495477873e-05	-1.6330955259036272e-05	2.7390589229980834e-05
chr11	26500000	27000000	4.146827341173775e-05	-7.4001363827846944e-06	-5.595854927378241e-05	2.1890293646720237e-05
chr9	13000000	25000000	6.446198858611751e-05	-3.382938666618429e-05	-1.3540299187297933e-05	-1.709230846245191e-05
chr9	13000000	25500000	7.29853956727311e-05	-3.827560685749631e-05	-1.1462240308901528e-05	-2.3247563512995838e-05
chr9	13500000	26500000	1.2893837447336409e-05	-7.033806934941822e-06	-3.254655871387513e-06	-2.605379711440037e-06
chr9	13500000	27000000	4.838592976739164e-05	-2.9162751707190183e-05	-3.56588429895055e-06	-1.5657308540539817e-05
chr9	14000000	20500000	5.5996370429056695e-05	-4.627990329026943e-05	-7.429146717186086e-06	-2.2873398847877978e-06
chr9	14000000	26500000	1.2188932214485248e-05	-8.991390018309176e-06	-1.911723393277498e-06	-1.2858172453888983e-06
chr9	14000000	27000000	4.045981950184796e-05	-3.1005973505671135e-05	-4.0018472191150066e-06	-5.4520078265341e-06
chr9	18000000	24500000	4.439569456735626e-05	-5.8444106798560824e-06	-2.392475780652603e-05	-1.4626524352934211e-05
chr9	19500000	25500000	2.1265583927743138e-05	-1.143657136708498e-05	-8.323209885929828e-06	-1.505808177171275e-06
chr9	21500000	26000000	6.984141782595543e-05	-3.99445425500744e-05	-1.6020618704715162e-05	-1.3876242701371665e-05
chr9	22500000	26500000	2.9111740150256083e-05	-2.586756818345748e-06	-1.790984078979818e-05	-8.615107253717724e-06
chr9	24500000	20000000	6.601373861485627e-05	-3.0809595128289405e-05	-1.8363060280535138e-05	-1.684109683992574e-05
chr9	25000000	18500000	5.7613716580817706e-05	-2.122203186445404e-05	-3.2037018490882475e-05	-4.354653538030107e-06
chr9	25500000	13000000	5.7940063561545686e-05	-3.648928832262754e-05	-2.648953204698046e-06	-1.8801814985636155e-05
chr9	26000000	13000000	1.3827077418682166e-05	-1.0453832419443643e-05	-8.460544904664857e-07	-2.5271921344938166e-06
chr9	26000000	14000000	3.2433949672849846e-05	-2.423648475087248e-05	-1.9004881096407188e-06	-6.2969732425699474e-06
chr9	26500000	13500000	1.4828986104475917e-05	-6.694145213259617e-06	-3.953831310354872e-06	-4.18101076320454e-06
chr9	26500000	14000000	1.869593625087873e-05	-1.144324589859025e-05	-3.799118604774776e-06	-3.4535747886366154e-06
chr9	27000000	13000000	1.9438983508734962e-05	-1.2254781631781953e-05	-2.903284075728152e-06	-4.280918324184313e-06
chr9	27000000	13500000	5.430500877992017e-05	-3.114920964435442e-05	-2.249259159725625e-06	-2.090655611937109e-05
chr9	27000000	14000000	7.18649432201346e-05	-3.770307575905463e-05	-3.697065540109179e-06	-3.0464780707006867e-05
chr9	27500000	15500000	2.096104308293434e-05	-1.893772314360831e-05	-5.54934138108365e-07	-1.4683870631415629e-06
chr11	14000000	13000000	6.453552450693678e-05	-2.9414402160909958e-05	-1.3918422882852611e-05	-2.120267727150349e-05
chr11	14500000	26500000	2.846155548468232e-05	-2.4532399174859164e-05	-5.877432897705149e-07	-3.3414209610782565e-06
chr11	15500000	23500000	5.871687376384216e-05	-1.9934378360630945e-05	-2.9786611821691623e-05	-8.995877487905091e-06
chr11	18500000	19500000	2.1010069212934467e-05	-2.8931825909239705e-06	-7.211797492345795e-06	-1.0905103818004135e-05
chr11	24500000	27500000	1.8860594718717038e-05	-7.626334991073236e-07	-7.313070091186091e-06	-1.078489449355402e-05
chr11	25000000	27500000	4.143513069720939e-05	-2.0217814380885102e-05	-5.2244644507482e-06	-1.5992839689715765e-05
chr9	13000000	24500000	-1.567333238199353e-05	5.886031976842787e-06	6.3424514337384604e-06	3.444850278810918e-06
chr9	13000000	26500000	-6.471601518569514e-05	3.510489518703253e-05	7.105986651367857e-06	2.2505114429804962e-05
chr9	13500000	25000000	-0.00012460185535019265	3.877893032040447e-05	3.744355444723624e-05	4.8379405416199003e-05
chr9	13500000	26000000	-0.00015423990407725796	7.924308956717142e-05	2.7762241734308192e-05	4.723459205706604e-05
chr9	14000000	22000000	-1.7748834943631663e-05	6.549156637447595e-06	8.77900351952121e-06	2.4206794478232043e-06
chr9	14000000	24500000	-0.00012991979165235534	7.008672910160385e-05	6.8971537984907625e-06	5.293590693327133e-05
chr9	14000000	25000000	-9.520091261947528e-05	6.0521100022015165e-05	1.7159973594971234e-06	3.29637998220278e-05
chr9	14000000	25500000	-6.553445855388418e-05	3.589822408684995e-05	8.577256153330381e-07	2.8778508203686214e-05
chr9	14000000	27500000	-3.5385450428293555e-05	2.2975994215812535e-05	1.0943264669549535e-06	1.1315135589029524e-05
chr9	14500000	25000000	-0.00013572725802077912	7.511788862757385e-05	6.245772433999264e-06	5.436360734165646e-05
chr9	14500000	26000000	-1.2003567144347472e-05	2.270207551191561e-06	1.5602136954839808e-06	8.173143396561499e-06
chr9	14500000	27000000	-4.257402470102534e-05	3.1107971153687686e-05	1.190821421914734e-06	1.0275227396050468e-05
chr9	15500000	24500000	-9.334108544862829e-05	2.388990033068694e-05	2.5751609700819245e-05	4.369959915493382e-05
chr9	16000000	25500000	-5.6602086351631443e-05	2.3158619114838075e-05	2.5961817300412804e-06	3.0847291600366586e-05
chr9	16500000	24000000	-6.131764348538127e-05	2.317191192560131e-05	1.3682178905582987e-05	2.4463552472298032e-05
chr9	16500000	26000000	-8.817558500595623e-06	4.429517639437109e-06	1.2202947914374817e-07	4.2660100007196885e-06
chr9	19000000	13000000	-6.995796065893956e-05	3.5539843156584536e-05	9.810319988901029e-06	2.4607815248600673e-05
chr9	20000000	13500000	-9.163133845504489e-05	2.7664925437420606e-05	3.494412521831691e-05	2.9022265556122306e-05
chr9	20000000	25000000	-8.099275146378204e-05	1.717410050332546e-05	2.751855154201621e-05	3.6300124929766755e-05
chr9	20500000	13000000	-4.835034210373124e-05	1.3953716188552789e-05	1.339073023700621e-05	2.1005908183724387e-05
chr9	20500000	13500000	-0.00010023072536569089	4.9909931840375064e-05	4.8807816028784146e-06	4.544000512396451e-05
chr9	20500000	14000000	-4.5923747529741375e-05	2.4010617926251145e-05	7.891447148722364e-06	1.4021696097188397e-05
chr9	22000000	13000000	-4.3741834815591574e-05	1.0432784256408922e-05	1.4262714103097096e-06	3.18827704177238e-05
chr9	22500000	15500000	-5.1415109919616955e-05	3.237714736314956e-05	8.654384487272182e-07	1.8172529081539324e-05
chr9	23000000	15500000	-4.9951362416322806e-05	3.184242013958283e-05	1.5715388144599273e-06	1.65374063726631e-05
chr9	24500000	16000000	-3.952646948164329e-05	2.2730683213012526e-05	1.3916756506660022e-05	2.8790317628590855e-06
chr9	25000000	15500000	-5.6371545997535574e-05	1.7717456091759232e-05	1.5619913392583838e-05	2.3034189564441476e-05
chr9	25000000	16500000	-6.995929652475752e-05	2.090176931233145e-05	1.308242281083949e-06	4.7749306122568666e-05
chr9	25500000	17000000	-0.00010451606194692432	6.871383375255391e-05	2.0496236174949445e-06	3.375261185283307e-05
chr11	16000000	26500000	-1.7875409503176344e-05	4.7241437400202814e-06	2.86318302755717e-07	1.286494893975032e-05
chr11	16000000	27000000	-7.57160063358242e-06	3.080119790865865e-06	1.60906029122998e-07	4.330573551669658e-06
chr11	16500000	26000000	-1.5508174374190276e-05	2.5885690774885005e-06	6.358933842420811e-06	6.5606715907051695e-06
chr11	17000000	25500000	-8.609300493844785e-06	2.068316643999424e-06	1.7400780052412301e-06	4.8009078483346455e-06
chr11	20000000	27500000	-3.9902325079310684e-05	1.2270858496776782e-05	2.940550257335417e-06	2.4690907048352527e-05
chr11	21000000	27500000	-3.409713144719717e-05	8.17556974652689e-06	2.271191942782025e-06	2.365036834817147e-05
chr11	24000000	26500000	-1.9008660308372784e-05	9.341460645373445e-06	4.670368190318186e-06	4.996822008251911e-06
chr11	27000000	15500000	-9.185996896121651e-05	2.0451401360332967e-05	4.366169764580263e-06	6.704241668558098e-05
chr11	27000000	16500000	-1.301180639359245e-05	2.9692635052924743e-06	8.785656609688885e-06	1.2568823422043351e-06
chr9	13500000	20000000	-6.877166597405449e-05	2.317438047612086e-05	5.673339255736209e-05	-1.1136113971588202e-05
chr9	15500000	13000000	-2.1092583665449638e-05	2.0261543068045284e-05	7.713310696999543e-06	-6.882277730824171e-06
chr9	16000000	20000000	-1.990413584280759e-05	2.8173567989142613e-05	7.9217988968594e-07	-9.061602395377121e-06
chr9	16500000	18000000	-4.671854076150339e-05	1.6614963169558904e-05	7.287578882824164e-05	-4.2772240317390245e-05
chr9	18000000	16500000	-1.140216481871903e-05	1.721950284263585e-05	4.140874880249612e-05	-4.722606727227685e-05
chr9	19000000	25500000	-2.809043107845355e-05	2.1264616952976213e-05	8.049009466049029e-06	-1.2231959203745646e-06
chr9	20000000	13000000	-1.2002454195680911e-05	3.8065682019805534e-07	2.402639806859952e-05	-1.2404596782289446e-05
chr9	20500000	25500000	-2.425272687105462e-05	2.502337592886761e-05	8.669165617902764e-06	-9.439810673939064e-06
chr9	21000000	16000000	-2.7880317793460564e-05	1.7549026961205527e-05	2.3560687486678945e-05	-1.3229403339209967e-05
chr9	22000000	14000000	-9.6511497758911e-06	7.537612418673234e-07	9.855889621235292e-06	-9.585018119651067e-07
chr9	22000000	14500000	-1.4818944237049436e-05	5.508368849405087e-06	1.0172591328228008e-05	-8.620085282018408e-07
chr9	22000000	16000000	-4.6124037908157334e-05	3.4947236417792735e-05	2.412320263829315e-05	-1.2946421338710935e-05
chr9	22500000	16000000	-2.639127415022813e-05	1.811242073017638e-05	2.0870614298473812e-05	-1.2591764880198753e-05
chr9	23000000	26000000	-2.1395448129624127e-06	7.069587445585057e-05	5.83776090934407e-06	-7.439410819642944e-05
chr9	24000000	19500000	-4.786825447808951e-05	3.7730430631199854e-05	1.4117423836523812e-05	-3.979622943006689e-06
chr9	25500000	19000000	-5.512095885933377e-05	3.729816653503803e-05	2.2218838421395048e-05	-4.396042459120508e-06
chr9	26000000	23000000	-2.7943999157287182e-06	6.1343773131739e-05	2.323755543329753e-05	-8.178694833986811e-05
chr9	26000000	23500000	-2.1092167207825697e-05	4.2321223554608876e-05	1.488245416112477e-05	-3.611150968936272e-05
chr9	26500000	23000000	-1.384942070217221e-05	3.9339419527095745e-05	3.787318446484278e-05	-6.336322221613954e-05
chr9	26500000	24500000	-1.878880266303895e-05	1.2204887752886862e-06	1.7886887508211658e-05	-3.1858603506407234e-07
chr11	16000000	27500000	-9.549522246743436e-07	1.5557781352981691e-06	1.0299394034518628e-06	-1.6307651719671413e-06
chr11	16500000	25500000	-3.6393950992419375e-06	3.717185916229937e-06	8.07035723937588e-07	-8.848268407746218e-07
chr11	16500000	26500000	-5.830633858749934e-06	2.4809081651255838e-06	5.548228227780783e-06	-2.1985048896056015e-06
chr11	18000000	13500000	-4.6518594899680465e-05	3.933133048121818e-05	1.5714542860223447e-05	-8.527255204171524e-06
chr11	19500000	18500000	-5.89854043937521e-06	5.953338495601202e-06	1.7154710803879425e-05	-1.720950770049967e-05
chr11	20500000	23000000	-4.3234872009634275e-06	5.9939848870271814e-05	1.9656531549117062e-05	-7.527290435973554e-05
chr11	21500000	25500000	-2.638723299241974e-06	1.0783703231709296e-05	2.2899172836332583e-05	-3.104416828136891e-05
chr9	13000000	20500000	-8.80293911905028e-05	4.201611372991465e-05	-2.699305396163254e-05	7.300633296836168e-05
chr9	13000000	24000000	-1.069525478669675e-05	7.827622994227568e-06	-1.0641731296345825e-05	1.3509359109775688e-05
chr9	13500000	24000000	-5.3689456035499464e-05	2.3674886688240803e-05	-1.723361902463694e-05	4.724820428236853e-05
chr9	13500000	24500000	-3.2379293770645745e-05	1.384480347041972e-05	-2.800784363898856e-06	2.1335265955713112e-05
chr9	14000000	19500000	-6.749950989615172e-05	5.3925978136248887e-05	-6.48793502477929e-07	1.422236455255188e-05
chr9	14000000	23500000	-3.882661285388167e-05	2.508550514903618e-05	-1.6429352399427444e-05	3.0170458012435118e-05
chr9	14500000	22000000	-6.042048626113683e-05	7.352626562351361e-05	-4.4147183507448064e-05	3.1041405964060684e-05
chr9	14500000	24500000	-0.00010212126653641462	7.26441758160945e-05	-7.327686671487754e-06	3.6804781393584564e-05
chr9	14500000	25500000	-0.00010525877733016386	6.228568672668189e-05	-1.3004888387513348e-06	4.4273579260334375e-05
chr9	14500000	27500000	-2.087962693622103e-05	1.842653882704326e-05	-4.8597189561405685e-06	7.312812994086926e-06
chr9	15000000	24500000	-3.11085328576155e-05	2.062890198430978e-05	-3.95850194081504e-06	1.443813325749943e-05
chr9	15000000	25000000	-0.0001102012349292636	6.89745182171464e-05	-1.1122345131298062e-05	5.2349056204548106e-05
chr9	15000000	26000000	-5.8478955361351835e-05	4.0629122923974134e-05	-1.538681462989189e-05	3.323663004266564e-05
chr9	15000000	27500000	-1.606446078312729e-05	1.2208173393446486e-05	-6.89443868395756e-07	4.545725710158877e-06
chr9	15500000	22500000	-5.324573030520696e-05	5.1330772112123665e-05	-2.524834198993631e-05	2.7163286381437503e-05
chr9	15500000	24000000	-6.482873413915513e-05	3.536078611432458e-05	-1.4418072623811896e-06	3.090975004340635e-05
chr9	15500000	25000000	-6.70091303618392e-05	3.305178543087095e-05	-4.499419083003886e-06	3.845677201752551e-05
chr9	15500000	25500000	-1.0622252466419013e-05	9.17977479275578e-06	-1.3397019074545824e-06	2.782179944915697e-06
chr9	15500000	26500000	-8.629938602098264e-05	6.473861649283207e-05	-8.027893090911676e-06	2.958867698907852e-05
chr9	15500000	27000000	-3.8090816087787974e-05	2.8662937074841467e-05	-1.5778269244037802e-06	1.1005710439349059e-05
chr9	16000000	23500000	-2.2083633029978956e-05	1.0036227695309208e-05	-9.109693746722768e-06	2.1157091123313875e-05
chr9	16000000	24500000	-0.00010302481532562525	5.020025055273436e-05	-1.2933749530930072e-05	6.5758301934693e-05
chr9	16000000	26000000	-4.874524747719988e-05	2.9302326311153593e-05	-9.60701495387184e-06	2.9049930344626772e-05
chr9	16000000	26500000	-5.212599999140366e-05	2.4713079983484932e-05	-7.21987962606363e-06	3.4632808819878846e-05
chr9	16000000	27000000	-3.709563425218221e-05	2.5661573636170944e-05	-1.3594400616057101e-05	2.502846191418939e-05
chr9	16500000	25500000	-8.793127490207553e-05	4.2905667942250145e-05	-1.2647185940295458e-05	5.767276234109886e-05
chr9	16500000	26500000	-6.472194036177825e-05	5.073371194157517e-05	-1.7029703712978517e-05	3.101792881352594e-05
chr9	16500000	27000000	-1.85421200512792e-05	5.9407539652056585e-06	-4.1693178900459314e-07	1.3018297568123672e-05
chr9	16500000	27500000	-1.2580233965309162e-05	1.0517779264773707e-05	-6.711004743920057e-06	8.773458603172912e-06
chr9	17000000	25000000	-2.0919509188388476e-05	1.4281508447311353e-05	-1.1009090303559788e-05	1.764708290465933e-05
chr9	17000000	25500000	-9.202533906318421e-05	5.8007382176583636e-05	-2.0622987358365207e-05	5.46409228036282e-05
chr9	17000000	26000000	-4.069666720170062e-05	3.9110453144530766e-05	-1.2328383309068159e-05	1.39146013680147e-05
chr9	17000000	26500000	-1.4898874360369518e-05	2.1910708164796232e-05	-2.390045556239784e-05	1.6888624440980492e-05
chr9	17000000	27000000	-3.208427733625285e-05	2.8151014157629105e-05	-2.240205330963363e-05	2.633530893945135e-05
chr9	17000000	27500000	-2.2812571478425526e-05	1.0643701091339609e-05	-1.2270225670363289e-05	2.4439091794192792e-05
chr9	17500000	25500000	-2.258070817333646e-05	2.6625991449691355e-05	-4.288678692319081e-05	3.8841491914354265e-05
chr9	17500000	26000000	-1.1593788804020732e-05	1.4805407516860214e-05	-1.0564351669017924e-05	7.352726242970675e-06
chr9	17500000	26500000	-5.090623581054388e-05	3.254828970966628e-05	-2.5743644437170586e-05	4.410159745020792e-05
chr9	17500000	27000000	-2.592259734228719e-05	1.3663063054991653e-05	-3.105650487782441e-05	4.331604131948552e-05
chr9	17500000	27500000	-1.5385945016532786e-05	1.8089567220158642e-06	-7.995405803740141e-06	2.1572387777268886e-05
chr9	18500000	13000000	-2.5979109614127084e-05	1.6024614342313726e-05	-7.622166140208719e-06	1.7576662617102557e-05
chr9	18500000	25000000	-3.753873952518916e-05	6.701022684865165e-05	-4.51280106062768e-05	1.5656527284590994e-05
chr9	19000000	20000000	-3.740451720659621e-05	1.3575804405263626e-05	-3.947638913359697e-06	2.777635927486699e-05
chr9	19000000	25000000	-2.330970764887752e-05	3.7500229109355135e-05	-2.4622282580821775e-05	1.0431765565499517e-05
chr9	20000000	19000000	-6.211881154740694e-05	5.454539859783836e-05	-2.196209316025488e-05	2.953552029794082e-05
chr9	20000000	27000000	-2.2699800865666475e-05	1.4453198082264862e-05	-2.6545550281298346e-05	3.4792159021890255e-05
chr9	20000000	27500000	-1.3785538612864912e-05	1.509551439085044e-05	-1.7342773384143582e-05	1.6032790063036374e-05
chr9	20500000	27000000	-4.384930434753187e-07	1.4854266555630603e-05	-2.0772003517777192e-05	6.356234007398598e-06
chr9	20500000	27500000	-3.3272834753006467e-05	3.641358907771064e-05	-2.9413010724965716e-05	2.6272266904925345e-05
chr9	21000000	13000000	-8.88786327550406e-05	4.32458140039671e-05	-8.408907342527528e-06	5.4041721597286596e-05
chr9	21500000	13000000	-6.539910827996209e-05	3.028995342901908e-05	-1.082776998373447e-05	4.593693083734252e-05
chr9	21500000	13500000	-9.887712735690002e-05	5.432332591226441e-05	-1.094294148060726e-05	5.549671163862513e-05
chr9	21500000	14500000	-0.00011377756673027761	6.782141354051418e-05	-5.960815576599998e-06	5.191697709960863e-05
chr9	21500000	27500000	-9.071891417988808e-06	4.56028341432102e-05	-4.719884236692451e-05	1.0667888875559584e-05
chr9	22000000	13500000	-9.686961561783392e-06	6.406575312212226e-06	-6.619098712690174e-07	3.942293201220082e-06
chr9	22000000	27500000	-5.4618682224827356e-05	7.238288403641491e-05	-2.6263272320647957e-05	8.49908785767184e-06
chr9	22500000	14500000	-5.6878506438806656e-05	6.203855991770979e-05	-2.27382085085992e-05	1.757817117322702e-05
chr9	22500000	27500000	-2.8640253731282428e-05	4.407664127938915e-05	-2.193727766552911e-05	6.500894323835383e-06
chr9	23000000	14000000	-1.0850236230908195e-05	1.9683372556755787e-06	-5.32878414105653e-07	9.414780583938409e-06
chr9	23000000	15000000	-3.451010961725842e-05	4.707432854047511e-05	-3.501230385154486e-05	2.244809411422466e-05
chr9	23000000	16000000	-4.5758264604955915e-06	5.202691772865364e-06	-8.358852551282325e-06	7.731979712843895e-06
chr9	23000000	26500000	-1.5862555301282555e-05	4.342662618910254e-05	-3.423685138841393e-05	6.672852032352239e-06
chr9	23500000	13000000	-4.899472514807712e-05	2.9626805417137803e-05	-3.2159949114429764e-05	5.152786516191554e-05
chr9	23500000	14000000	-2.4414886684098747e-05	1.1155976812915469e-05	-8.728233888177784e-06	2.198714137193747e-05
chr9	23500000	16000000	-1.3419645802059676e-05	5.098379006085452e-06	-1.2887203411082737e-06	9.609988774172962e-06
chr9	24000000	13000000	-8.079548351247468e-06	1.7707699981883707e-06	-1.918243899723393e-06	8.227020953199826e-06
chr9	24000000	13500000	-9.444958323001629e-05	6.76974036196043e-05	-3.136832092422992e-05	5.812050367239863e-05
chr9	24500000	13000000	-9.950011190085207e-07	6.351605520649173e-07	-2.887909687387946e-06	3.2477515048867646e-06
chr9	24500000	13500000	-1.2640502291105804e-05	1.0956142659779289e-06	-5.1951189107057875e-06	1.6740002865844873e-05
chr9	24500000	14000000	-5.512466523214243e-05	2.410877223155694e-05	-1.5292878811123955e-05	4.6308767923619595e-05
chr9	24500000	14500000	-3.039592647837708e-05	2.5352719785587396e-05	-1.2148946325396537e-05	1.7192152324696507e-05
chr9	24500000	15000000	-1.3081549968774198e-05	1.0482427387614735e-05	-5.230069064054987e-06	7.829190417396603e-06
chr9	25000000	13500000	-2.4438871423626552e-05	2.708625561353983e-06	-8.554133819416165e-06	3.0284376043709928e-05
chr9	25000000	14000000	-3.4699707248364577e-05	1.483686492065317e-05	-1.364490644846228e-05	3.35077465933864e-05
chr9	25000000	14500000	-5.263717321213335e-05	3.70564594049938e-05	-2.374675651708458e-05	3.932747004000703e-05
chr9	25000000	15000000	-5.2786514424951746e-05	2.8012052507619955e-05	-1.2390589245114824e-05	3.716505289048655e-05
chr9	25000000	19000000	-1.4605033058501249e-06	4.4085914396418955e-06	-9.588211094069266e-06	6.640125775447814e-06
chr9	25000000	20500000	-2.7113610849482937e-05	1.8744853150565176e-06	-2.372852868575137e-05	4.896763275610283e-05
chr9	25500000	14000000	-4.214385990053415e-05	2.1391737755038774e-05	-1.6603222684352657e-05	3.7355333188315856e-05
chr9	25500000	14500000	-4.920974051856319e-05	2.7163910817762372e-05	-2.3603901536262128e-05	4.564972587104421e-05
chr9	25500000	15500000	-2.0637631678255276e-06	2.71394865194452e-06	-4.783908866556885e-06	4.133722768528969e-06
chr9	25500000	16000000	-5.2163779764669015e-05	2.7972966927336528e-05	-1.7714125260681612e-05	4.190493164060172e-05
chr9	25500000	16500000	-9.256077519239624e-05	4.0625067777000366e-05	-1.3402887452684808e-05	6.533859086630401e-05
chr9	25500000	19500000	-2.4778939405223356e-06	1.1645064319054654e-05	-3.633913984231185e-05	2.7171974170414615e-05
chr9	26000000	13500000	-0.00011870507150888444	7.136321510188281e-05	-2.6629950116330293e-05	7.397180488624144e-05
chr9	26000000	14500000	-3.4538049646926083e-06	1.6789937262728927e-08	-1.6089183554868212e-05	1.9526196774677372e-05
chr9	26000000	15000000	-7.520106446463614e-05	4.904181532765506e-05	-3.405354582355358e-05	6.021278168191202e-05
chr9	26000000	16000000	-1.357339633614174e-05	2.042211440311803e-06	-2.9842571893823334e-05	4.1373759449925275e-05
chr9	26000000	17000000	-3.271676177973859e-05	7.811666728230194e-06	-9.60531274039056e-06	3.4510402838350276e-05
chr9	26500000	13000000	-2.8191252022224943e-05	1.808630895538954e-05	-7.2612050189491125e-06	1.7366145857522498e-05
chr9	26500000	15500000	-8.91672054422088e-05	6.521074974443763e-05	-2.9007754073973045e-05	5.2964201677241364e-05
chr9	26500000	16000000	-6.01915944571374e-05	3.147344868921209e-05	-1.3090612310406868e-05	4.1808759851846845e-05
chr9	26500000	16500000	-5.163092573639006e-05	3.2211626785283445e-05	-1.630116921660374e-05	3.572044188331347e-05
chr9	26500000	17000000	-4.174993919150438e-05	3.2489072543739896e-05	-3.192368458257988e-05	4.1184531437465924e-05
chr9	26500000	17500000	-0.00011475351284389035	5.921386036789045e-05	-2.445190011712839e-05	7.999154513527174e-05
chr9	26500000	20000000	-2.1434373957163187e-05	1.1054312381020281e-05	-1.007999453577213e-05	2.046003082796233e-05
chr9	26500000	21500000	-3.222191987788392e-05	7.969759462866931e-06	-4.286101648176554e-06	2.8538275637401965e-05
chr9	27000000	14500000	-2.9237767648737645e-05	2.145313974324381e-05	-1.0708942130577271e-05	1.8493572531497195e-05
chr9	27000000	15500000	-6.832074468547944e-05	4.3820190626320255e-05	-1.633912842180507e-05	4.08396856073523e-05
chr9	27000000	16000000	-3.922717805835418e-05	2.6020008692739794e-05	-1.4374266174854711e-05	2.7581423250921943e-05
chr9	27000000	16500000	-4.917135993309785e-06	2.510418272549941e-06	-1.2987964510102756e-05	1.5394678962366014e-05
chr9	27000000	17000000	-6.776326044928282e-05	4.858074207731988e-05	-2.195742908952525e-05	4.1139948734780774e-05
chr9	27000000	18000000	-5.275048679322936e-05	3.331840180180734e-05	-2.2035546135157346e-05	4.146762539676274e-05
chr9	27000000	18500000	-2.4989748635562136e-05	8.6824550635356e-06	-5.285482984618284e-05	6.916210004419554e-05
chr9	27000000	19000000	-2.8153244056738912e-05	8.876397805579472e-06	-3.203950109309517e-05	5.1316334247530906e-05
chr9	27000000	20000000	-6.87397361616604e-05	5.909567589696962e-05	-6.51448186545167e-05	7.478887437173398e-05
chr9	27000000	20500000	-1.4787580767006147e-06	9.639556367346813e-06	-2.4628352093714057e-05	1.6467561363242566e-05
chr9	27000000	21500000	-7.112542516551912e-05	4.7780756540305445e-05	-2.5930017363862136e-05	4.927469399262918e-05
chr9	27500000	13000000	-3.4051648754029884e-06	1.8261772652294894e-06	-4.413162332639331e-06	5.992148680888932e-06
chr9	27500000	14000000	-3.0112734202702994e-05	1.930504022311652e-05	-1.287768927795696e-05	2.3685380801907742e-05
chr9	27500000	14500000	-4.444115693331696e-05	2.8784241590074088e-05	-1.055344623637211e-05	2.6210355463263114e-05
chr9	27500000	15000000	-4.0193416134570724e-05	2.5795741566980724e-05	-1.4730734437762295e-05	2.91284117338364e-05
chr9	27500000	16500000	-2.8440720780054107e-05	1.614273778614006e-05	-8.063835275606835e-06	2.0361809583846478e-05
chr9	27500000	17000000	-4.7240300773410127e-05	3.1913825228002676e-05	-1.104566950402841e-05	2.6372148886366632e-05
chr9	27500000	17500000	-2.6949840685119852e-05	1.763109030434862e-05	-1.5672783547415747e-05	2.499153642929741e-05
chr9	27500000	18000000	-8.843962641549296e-05	6.535163956868927e-05	-3.749934257939458e-05	6.0587329244299326e-05
chr9	27500000	18500000	-7.388467929558828e-05	3.279403263150016e-05	-2.03368263100856e-05	6.142746933619491e-05
chr9	27500000	19000000	-6.693177747365552e-05	4.79745925986208e-05	-3.924373886547983e-05	5.8200921057505187e-05
chr9	27500000	19500000	-3.4861795575125144e-05	3.08431010125787e-05	-1.7288356684730388e-05	2.1307053248165176e-05
chr9	27500000	20000000	-1.9743637130886783e-05	2.216104112449102e-05	-4.1880331627908164e-05	3.9462917811761145e-05
chr9	27500000	20500000	-6.761100594303571e-05	6.588301894225879e-05	-6.970046670176088e-05	7.142846643546364e-05
chr9	27500000	21500000	-4.9024372765416045e-05	6.521885816255236e-05	-7.139367007766851e-05	5.51991630345583e-05
chr11	13000000	19000000	-7.057843959046295e-05	7.970665556626955e-05	-6.120697780716e-05	5.2078773296670985e-05
chr11	13000000	20000000	-5.5748031627445016e-05	5.133010527060833e-05	-6.340121981338598e-05	6.781914125895128e-05
chr11	13000000	20500000	-2.5070522451642318e-05	3.674614272313193e-05	-3.708741642185487e-05	2.541178496358043e-05
chr11	13000000	21000000	-3.3819674854385084e-05	1.9270178745500745e-05	-7.204255689430284e-06	2.1753743203589694e-05
chr11	13000000	22000000	-1.5849418105062796e-05	1.567874303418648e-05	-9.476647392148152e-06	9.647322485761833e-06
chr11	13000000	22500000	-8.20251545519568e-05	6.935236160643399e-05	-3.232853537156188e-05	4.500130744418129e-05
chr11	13000000	23000000	-3.911106705345446e-05	2.4260961345135003e-05	-1.4132182570847363e-05	2.8982293406443206e-05
chr11	13000000	23500000	-3.8865681563038376e-05	2.4985602249216753e-05	-1.2673745368374512e-05	2.6553829593467525e-05
chr11	13000000	24000000	-6.999967663432472e-05	4.242447321303189e-05	-2.1500783986994065e-05	4.907599759462755e-05
chr11	13000000	24500000	-3.857016417896375e-05	1.3063645656075096e-05	-4.965769767295569e-06	3.0472299840766937e-05
